5564,1:2.7,TUMA/KCMUCo/BSC.N/2016/2017/0869,9,,1:60:167.6,68,60,60,65,70
5612,1:3.3,TUMA/KCMUCo/BSC.N/2016/2017/0870,9,,1:60:200.2,77,70,69,63,74
5614,1:3,TUMA/KCMUCo/BSC.N/2016/2017/0871,9,,1:60:180.2,63,71,69,66,73
5658,1:2.9,TUMA/KCMUCo/BSC.N/2016/2017/0872,11,,1:60:178.6,73,61,64,54,71
5741,1:2.7,TUMA/KCMUCo/BSC.N/2016/2017/0873,9,,1:60:167.4,67,61,72,64,64
5767,1:3.7,TUMA/KCMUCo/BSC.N/2016/2017/0874,9,,1:60:227.8,71,85,74,70,75
5790,1:3,TUMA/KCMUCo/BSC.N/2016/2017/0875,9,,1:60:180.2,69,78,64,61,76
5848,1:2.6,TUMA/KCMUCo/BSC.N/2016/2017/0877,9,,1:60:161.4,62,63,64,60,69
5993,1:3.3,TUMA/KCMUCo/BSC.N/2016/2017/0879,9,,1:60:200.2,75,78,69,64,73
6000,1:2.8,TUMA/KCMUCo/BSC.N/2016/2017/0880,11,,1:60:168.8,71,55,61,64,68
6117,1:2.8,TUMA/KCMUCo/BSC.N/2016/2017/0882,9,,1:60:172.4,75,61,60,52,65
6152,1:0,TUMA/KCMUCo/BSC.N/2016/2017/0884,11,,1:60:0,0,0,,24,
6180,1:2.7,TUMA/KCMUCo/BSC.N/2016/2017/0885,9,,1:60:165,62,76,65,58,67
6221,1:2.8,TUMA/KCMUCo/BSC.N/2016/2017/0886,9,,1:60:168.8,75,59,63,62,62
6245,1:3.1,TUMA/KCMUCo/BSC.N/2016/2017/0887,9,,1:60:187.6,79,66,67,65,74
6682,1:2.2,TUMA/KCMUCo/BSC.N/2016/2017/0890,9,,1:60:132.4,57,66,64,58,66
6718,1:2.7,TUMA/KCMUCo/BSC.N/2016/2017/0891,9,,1:60:167.6,64,63,62,63,73
6776,1:3.9,TUMA/KCMUCo/BSC.N/2016/2017/0893,9,,1:60:238.8,83,85,72,63,76
6779,1:2.4,TUMA/KCMUCo/BSC.N/2016/2017/0894,9,,1:60:147.6,59,64,66,62,73
6782,1:2.8,TUMA/KCMUCo/BSC.N/2016/2017/0896,9,,1:60:172.6,74,63,58,55,70
