@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,,,,
1358,,TUMA/KCMUCo/MD/2015/2016/2929,65,,,75,65,73,77
1560,,TUMA/KCMUCo/MD/2015/2016/2930,65,,,66,75,79,81
1337,,TUMA/KCMUCo/MD/2015/2016/2931,65,,,70,71,61,70
1578,,TUMA/KCMUCo/MD/2015/2016/2942,65,,,70,70,62,66
1549,,TUMA/KCMUCo/MD/2015/2016/2944,65,,,62,73,85,81
1019,,TUMA/KCMUCo/MD/2015/2016/2962,65,,,74,74,63,76
1170,,TUMA/KCMUCo/MD/2016/2017/2976,65,,,83,67,74,79
1254,,TUMA/KCMUCo/MD/2016/2017/3014,65,,,71,72,64,68
1767,,TUMA/KCMUCo/MD/2016/2017/3015,65,,,79,61,67,72
1001,,TUMA/KCMUCo/MD/2016/2017/3018,65,,,78,59,60,76
1016,,TUMA/KCMUCo/MD/2016/2017/3019,65,,,72,74,76,76
974,,TUMA/KCMUCo/MD/2016/2017/3021,65,,,69,68,70,74
967,,TUMA/KCMUCo/MD/2016/2017/3024,65,,,74,67,71,74
1239,,TUMA/KCMUCo/MD/2016/2017/3036,65,,,77,67,76,77
1248,,TUMA/KCMUCo/MD/2016/2017/3067,65,,,74,70,62,63
1571,,TUMA/KCMUCo/MD/2016/2017/3068,65,,,71,71,67,68
1272,,TUMA/KCMUCo/MD/2016/2017/3076,65,,,68,69,57,67
1315,,TUMA/KCMUCo/MD/2016/2017/3081,65,,,68,66,72,66
1881,,TUMA/KCMUCo/MD/2016/2017/3082,65,,,74,67,65,68
2208,,TUMA/KCMUCo/MD/2016/2017/3083,65,,,79,74,64,76
1310,,TUMA/KCMUCo/MD/2016/2017/3084,65,,,81,73,57,76
1766,,TUMA/KCMUCo/MD/2016/2017/3090,65,,,74,62,65,76
2239,,TUMA/KCMUCo/MD/2016/2017/3095,65,,,79,59,57,70
1726,,TUMA/KCMUCo/MD/2016/2017/3096,65,,,77,62,77,78
1764,,TUMA/KCMUCo/MD/2016/2017/3097,65,,,68,70,60,76
1226,,TUMA/KCMUCo/MD/2016/2017/3102,65,,,76,62,70,76
1271,,TUMA/KCMUCo/MD/2016/2017/3103,65,,,76,68,79,81
1713,,TUMA/KCMUCo/MD/2016/2017/3106,65,,,78,63,62,72
1777,,TUMA/KCMUCo/MD/2016/2017/3109,65,,,69,63,75,71
1771,,TUMA/KCMUCo/MD/2016/2017/3110,65,,,79,64,74,76
1398,,TUMA/KCMUCo/MD/2016/2017/3112,65,,,70,66,69,77
1904,,TUMA/KCMUCo/MD/2016/2017/3132,69,,,68,66,67,83
1332,,TUMA/KCMUCo/MD/2016/2017/3133,65,,,64,68,72,78
1547,,TUMA/KCMUCo/MD/2016/2017/3161,65,,,72,70,70,75
2664,,TUMA/KCMUCo/MD/2016/2017/3164,65,,,72,70,69,66
1255,,TUMA/KCMUCo/MD/2016/2017/3165,69,,,74,70,63,76
1749,,TUMA/KCMUCo/MD/2016/2017/3166,65,,,70,76,68,64
1748,,TUMA/KCMUCo/MD/2016/2017/3167,65,,,56,64,73,80
1182,,TUMA/KCMUCo/MD/2016/2017/3168,65,,,71,68,68,72
1444,,TUMA/KCMUCo/MD/2016/2017/3169,65,,,70,66,62,78
1524,,TUMA/KCMUCo/MD/2016/2017/3170,65,,,71,70,63,76
1532,,TUMA/KCMUCo/MD/2016/2017/3171,65,,,71,74,54,76
1269,,TUMA/KCMUCo/MD/2016/2017/3172,65,,,70,69,68,76
1753,,TUMA/KCMUCo/MD/2016/2017/3174,65,,,65,70,62,80
1595,,TUMA/KCMUCo/MD/2016/2017/3175,69,,,78,70,74,76
1471,,TUMA/KCMUCo/MD/2016/2017/3176,65,,,74,70,70,72
1323,,TUMA/KCMUCo/MD/2016/2017/3177,65,,,82,63,80,81
1755,,TUMA/KCMUCo/MD/2016/2017/3178,65,,,76,62,58,76
1620,,TUMA/KCMUCo/MD/2016/2017/3179,65,,,82,63,72,80
1333,,TUMA/KCMUCo/MD/2016/2017/3180,65,,,69,74,65,76
1591,,TUMA/KCMUCo/MD/2016/2017/3181,65,,,76,73,63,76
980,,TUMA/KCMUCo/MD/2016/2017/3182,65,,,71,69,70,76
1252,,TUMA/KCMUCo/MD/2016/2017/3183,65,,,76,68,79,73
997,,TUMA/KCMUCo/MD/2016/2017/3184,65,,,75,67,63,79
1600,,TUMA/KCMUCo/MD/2016/2017/3185,65,,,66,74,78,76
1385,,TUMA/KCMUCo/MD/2016/2017/3186,65,,,68,75,79,82
1927,,TUMA/KCMUCo/MD/2016/2017/3187,65,,,80,73,78,81
1740,,TUMA/KCMUCo/MD/2016/2017/3188,65,,,78,75,77,79
1793,,TUMA/KCMUCo/MD/2016/2017/3189,65,,,71,74,69,79
1865,,TUMA/KCMUCo/MD/2016/2017/3190,65,,,72,72,67,75
1792,,TUMA/KCMUCo/MD/2016/2017/3191,65,,,77,68,69,72
1613,,TUMA/KCMUCo/MD/2016/2017/3192,65,,,72,70,64,76
1442,,TUMA/KCMUCo/MD/2016/2017/3193,65,,,72,73,64,76
1391,,TUMA/KCMUCo/MD/2016/2017/3194,65,,,75,60,72,72
1576,,TUMA/KCMUCo/MD/2016/2017/3195,65,,,60,69,70,81
1632,,TUMA/KCMUCo/MD/2016/2017/3196,65,,,71,71,77,71
1259,,TUMA/KCMUCo/MD/2016/2017/3197,65,,,74,64,60,63
981,,TUMA/KCMUCo/MD/2016/2017/3198,65,,,76,65,76,72
1618,,TUMA/KCMUCo/MD/2016/2017/3199,65,,,62,65,71,81
1318,,TUMA/KCMUCo/MD/2016/2017/3200,65,,,84,70,75,80
2677,,TUMA/KCMUCo/MD/2016/2017/3201,65,,,75,71,64,76
1396,,TUMA/KCMUCo/MD/2016/2017/3202,65,,,72,72,55,76
1320,,TUMA/KCMUCo/MD/2016/2017/3203,65,,,62,66,73,81
1750,,TUMA/KCMUCo/MD/2016/2017/3204,65,,,66,70,71,76
1038,,TUMA/KCMUCo/MD/2016/2017/3205,69,,,68,77,67,77
1606,,TUMA/KCMUCo/MD/2016/2017/3206,65,,,75,68,76,83
978,,TUMA/KCMUCo/MD/2016/2017/3207,69,,,70,72,66,81
1795,,TUMA/KCMUCo/MD/2016/2017/3208,69,,,77,67,71,72
1742,,TUMA/KCMUCo/MD/2016/2017/3209,65,,,76,74,75,86
1403,,TUMA/KCMUCo/MD/2016/2017/3210,65,,,72,74,66,76
1355,,TUMA/KCMUCo/MD/2016/2017/3211,65,,,52,64,66,76
1774,,TUMA/KCMUCo/MD/2016/2017/3212,65,,,68,70,62,76
1746,,TUMA/KCMUCo/MD/2016/2017/3213,65,,,69,73,56,76
1441,,TUMA/KCMUCo/MD/2016/2017/3214,65,,,80,63,69,77
1300,,TUMA/KCMUCo/MD/2016/2017/3215,65,,,72,76,60,78
1738,,TUMA/KCMUCo/MD/2016/2017/3216,69,,,76,58,70,76
1437,,TUMA/KCMUCo/MD/2016/2017/3217,65,,,78,54,69,68
1911,,TUMA/KCMUCo/MD/2016/2017/3218,65,,,78,75,79,84
1888,,TUMA/KCMUCo/MD/2016/2017/3219,65,,,76,57,75,74
1880,,TUMA/KCMUCo/MD/2016/2017/3220,65,,,71,66,62,76
1359,,TUMA/KCMUCo/MD/2016/2017/3221,65,,,73,66,65,76
1334,,TUMA/KCMUCo/MD/2016/2017/3222,65,,,82,68,73,70
1826,,TUMA/KCMUCo/MD/2016/2017/3223,65,,,72,73,70,69
1885,,TUMA/KCMUCo/MD/2016/2017/3224,69,,,80,61,75,74
1824,,TUMA/KCMUCo/MD/2016/2017/3225,65,,,62,73,75,78
1199,,TUMA/KCMUCo/MD/2016/2017/3226,65,,,76,63,63,76
1918,,TUMA/KCMUCo/MD/2016/2017/3227,65,,,74,68,73,72
1901,,TUMA/KCMUCo/MD/2016/2017/3228,65,,,67,62,57,68
1306,,TUMA/KCMUCo/MD/2016/2017/3229,65,,,78,59,74,75
1955,,TUMA/KCMUCo/MD/2016/2017/3230,65,,,80,59,69,79
1905,,TUMA/KCMUCo/MD/2016/2017/3231,65,,,77,58,67,78
1887,,TUMA/KCMUCo/MD/2016/2017/3232,65,,,80,62,76,79
1341,,TUMA/KCMUCo/MD/2016/2017/3233,65,,,66,65,50,76
1959,,TUMA/KCMUCo/MD/2016/2017/3234,69,,,76,62,60,78
1852,,TUMA/KCMUCo/MD/2016/2017/3237,65,,,75,68,66,66
1799,,TUMA/KCMUCo/MD/2016/2017/3286,65,,,78,62,57,68
4293,,TUMA/KCMUCo/MD/2016/2017/3339,65,,,72,72,66,67
1343,,TUMA/KCMUCo/MD/2016/2017/3603,65,,,76,68,66,78
1769,,TUMA/KCMUCo/MD/2016/2017/3604,65,,,72,68,71,76
1784,,TUMA/KCMUCo/MD/2016/2017/3605,69,,,67,63,64,77
1470,,TUMA/KCMUCo/MD/2016/2017/3608,65,,,75,68,79,74
