@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,,
3851,,TUMA/KCMUCo/BSC.N/2015/2016/0745,9,,,,
4025,,TUMA/KCMUCo/BSC.N/2015/2016/0747,65,,,,
3950,,TUMA/KCMUCo/BSC.N/2015/2016/0751,9,,,,
3830,,TUMA/KCMUCo/BSC.N/2015/2016/0758,65,,,,
3725,,TUMA/KCMUCo/BSC.N/2015/2016/0762,9,,,,
4041,,TUMA/KCMUCo/BSC.N/2015/2016/0763,65,,,,
3997,,TUMA/KCMUCo/BSC.N/2015/2016/0765,65,,,,
4058,,TUMA/KCMUCo/BSC.N/2015/2016/0766,65,,,,
3972,,TUMA/KCMUCo/BSC.N/2015/2016/0767,65,,,,
3956,,TUMA/KCMUCo/BSC.N/2015/2016/0769,9,,,,
3738,,TUMA/KCMUCo/BSC.N/2015/2016/0772,9,,,,
3958,,TUMA/KCMUCo/BSC.N/2015/2016/0773,65,,,,
2810,,TUMA/KCMUCo/BSC.N/2015/2016/0774,9,,,,
3973,,TUMA/KCMUCo/BSC.N/2015/2016/0775,9,,,,
4013,,TUMA/KCMUCo/BSC.N/2015/2016/0776,65,,,,
3936,,TUMA/KCMUCo/BSC.N/2015/2016/0777,9,,,,
3689,,TUMA/KCMUCo/BSC.N/2015/2016/0778,9,,,,
3834,,TUMA/KCMUCo/BSC.N/2015/2016/0779,65,,,,
3203,,TUMA/KCMUCo/BSC.N/2015/2016/0780,9,,,,
3207,,TUMA/KCMUCo/BSC.N/2015/2016/0781,65,,,,
3977,,TUMA/KCMUCo/BSC.N/2015/2016/0782,9,,,,
3244,,TUMA/KCMUCo/BSC.N/2015/2016/0783,9,,,,
3096,,TUMA/KCMUCo/BSC.N/2015/2016/0784,9,,,,
3343,,TUMA/KCMUCo/BSC.N/2015/2016/0788,9,,,,
3781,,TUMA/KCMUCo/BSC.N/2015/2016/0790,9,,,,
3726,,TUMA/KCMUCo/BSC.N/2015/2016/0792,65,,,,
3983,,TUMA/KCMUCo/BSC.N/2015/2016/0793,65,,,,
3398,,TUMA/KCMUCo/BSC.N/2015/2016/0794,9,,,,
3788,,TUMA/KCMUCo/BSC.N/2015/2016/0797,9,,,,
3778,,TUMA/KCMUCo/BSC.N/2015/2016/0798,9,,,,
3711,,TUMA/KCMUCo/BSC.N/2015/2016/0799,9,,,,
3986,,TUMA/KCMUCo/BSC.N/2015/2016/0800,65,,,,
3961,,TUMA/KCMUCo/BSC.N/2015/2016/0806,65,,,,
3394,,TUMA/KCMUCo/BSC.N/2015/2016/0807,9,,,,
3907,,TUMA/KCMUCo/BSC.N/2015/2016/0808,65,,,,
3537,,TUMA/KCMUCo/BSC.N/2015/2016/0809,9,,,,
4018,,TUMA/KCMUCo/BSC.N/2015/2016/0811,65,,,,
3789,,TUMA/KCMUCo/BSC.N/2015/2016/0815,65,,,,
3656,,TUMA/KCMUCo/BSC.N/2015/2016/0820,9,,,,
3967,,TUMA/KCMUCo/BSC.N/2015/2016/0821,65,,,,
3965,,TUMA/KCMUCo/BSC.N/2016/2017/0825,9,,,,
3588,,TUMA/KCMUCo/BSC.N/2016/2017/0898,9,,,,
3106,,TUMA/KCMUCo/BSC.N/2016/2017/0900,65,,,,
3467,,TUMA/KCMUCo/BSC.N/2016/2017/0902,65,,,,
